clock,name,existTime,row,col,absc,ord,state,eat,stateCd,frzCd,icedCd,
945,Zombie3,945,4,-1,709.72,390,0,1,127,0,1055,
945,Zombie4,945,1,-1,727.197,135,16,0,46,0,1055,
946,Zombie0,946,4,-1,739.281,390,0,0,258,0,1054,
946,Zombie1,946,1,-1,715.986,135,0,0,275,0,1054,
946,Zombie2,946,4,-1,716.62,390,0,0,217,0,1054,
946,Zombie3,946,4,-1,709.72,390,0,1,126,0,1054,
946,Zombie4,946,1,-1,727.197,135,16,0,45,0,1054,
947,Zombie0,947,4,-1,739.138,390,0,0,257,0,1053,
947,Zombie1,947,1,-1,715.856,135,0,0,274,0,1053,
947,Zombie2,947,4,-1,716.534,390,0,0,216,0,1053,
947,Zombie3,947,4,-1,709.72,390,0,1,125,0,1053,
947,Zombie4,947,1,-1,727.197,135,16,0,44,0,1053,
948,Zombie0,948,4,-1,738.995,390,0,0,256,0,1052,
948,Zombie1,948,1,-1,715.726,135,0,0,273,0,1052,
948,Zombie2,948,4,-1,716.448,390,0,0,215,0,1052,
948,Zombie3,948,4,-1,709.72,390,0,1,124,0,1052,
948,Zombie4,948,1,-1,727.197,135,16,0,43,0,1052,
949,Zombie0,949,4,-1,738.852,390,0,0,255,0,1051,
949,Zombie1,949,1,-1,715.597,135,0,0,272,0,1051,
949,Zombie2,949,4,-1,716.362,390,0,0,214,0,1051,
949,Zombie3,949,4,-1,709.72,390,0,1,123,0,1051,
949,Zombie4,949,1,-1,727.197,135,16,0,42,0,1051,
950,Zombie0,950,4,-1,738.708,390,0,0,254,0,1050,
950,Zombie1,950,1,-1,715.467,135,0,0,271,0,1050,
950,Zombie2,950,4,-1,716.276,390,0,0,213,0,1050,
950,Zombie3,950,4,-1,709.72,390,0,1,122,0,1050,
950,Zombie4,950,1,-1,727.197,135,16,0,41,0,1050,
951,Zombie0,951,4,-1,738.565,390,0,0,253,0,1049,
951,Zombie1,951,1,-1,715.337,135,0,0,270,0,1049,
951,Zombie2,951,4,-1,716.19,390,0,0,212,0,1049,
951,Zombie3,951,4,-1,709.72,390,0,1,121,0,1049,
951,Zombie4,951,1,-1,727.197,135,16,0,40,0,1049,
952,Zombie0,952,4,-1,738.422,390,0,0,252,0,1048,
952,Zombie1,952,1,-1,715.207,135,0,0,269,0,1048,
952,Zombie2,952,4,-1,716.104,390,0,0,211,0,1048,
952,Zombie3,952,4,-1,709.72,390,0,1,120,0,1048,
952,Zombie4,952,1,-1,727.197,135,16,0,39,0,1048,
953,Zombie0,953,4,-1,738.278,390,0,0,251,0,1047,
953,Zombie1,953,1,-1,715.078,135,0,0,268,0,1047,
953,Zombie2,953,4,-1,716.018,390,0,0,210,0,1047,
953,Zombie3,953,4,-1,709.72,390,0,1,119,0,1047,
953,Zombie4,953,1,-1,727.197,135,16,0,38,0,1047,
954,Zombie0,954,4,-1,738.135,390,0,0,250,0,1046,
954,Zombie1,954,1,-1,714.933,135,0,0,267,0,1046,
954,Zombie2,954,4,-1,715.932,390,0,0,209,0,1046,
954,Zombie3,954,4,-1,709.72,390,0,1,118,0,1046,
954,Zombie4,954,1,-1,727.197,135,16,0,37,0,1046,
955,Zombie0,955,4,-1,738.135,390,0,0,249,0,1045,
955,Zombie1,955,1,-1,714.789,135,0,0,266,0,1045,
955,Zombie2,955,4,-1,715.831,390,0,0,208,0,1045,
955,Zombie3,955,4,-1,709.72,390,0,1,117,0,1045,
955,Zombie4,955,1,-1,727.197,135,16,0,36,0,1045,
956,Zombie0,956,4,-1,738.135,390,0,0,248,0,1044,
956,Zombie1,956,1,-1,714.645,135,0,0,265,0,1044,
956,Zombie2,956,4,-1,715.731,390,0,0,207,0,1044,
956,Zombie3,956,4,-1,709.72,390,0,1,116,0,1044,
956,Zombie4,956,1,-1,727.197,135,16,0,35,0,1044,
957,Zombie0,957,4,-1,738.135,390,0,0,247,0,1043,
957,Zombie1,957,1,-1,714.501,135,0,0,264,0,1043,
957,Zombie2,957,4,-1,715.631,390,0,0,206,0,1043,
957,Zombie3,957,4,-1,709.72,390,0,1,115,0,1043,
957,Zombie4,957,1,-1,727.197,135,16,0,34,0,1043,
958,Zombie0,958,4,-1,738.135,390,0,0,246,0,1042,
958,Zombie1,958,1,-1,714.357,135,0,0,263,0,1042,
958,Zombie2,958,4,-1,715.53,390,0,0,205,0,1042,
958,Zombie3,958,4,-1,709.72,390,0,1,114,0,1042,
958,Zombie4,958,1,-1,727.197,135,16,0,33,0,1042,
959,Zombie0,959,4,-1,738.135,390,0,0,245,0,1041,
959,Zombie1,959,1,-1,714.213,135,0,0,262,0,1041,
959,Zombie2,959,4,-1,715.43,390,0,0,204,0,1041,
959,Zombie3,959,4,-1,709.72,390,0,1,113,0,1041,
959,Zombie4,959,1,-1,727.197,135,16,0,32,0,1041,
960,Zombie0,960,4,-1,738.135,390,0,0,244,0,1040,
960,Zombie1,960,1,-1,714.068,135,0,0,261,0,1040,
960,Zombie2,960,4,-1,715.33,390,0,0,203,0,1040,
960,Zombie3,960,4,-1,709.72,390,0,1,112,0,1040,
960,Zombie4,960,1,-1,727.197,135,16,0,31,0,1040,
961,Zombie0,961,4,-1,738.135,390,0,0,243,0,1039,
961,Zombie1,961,1,-1,713.924,135,0,0,260,0,1039,
961,Zombie2,961,4,-1,715.229,390,0,0,202,0,1039,
961,Zombie3,961,4,-1,709.72,390,0,1,111,0,1039,
961,Zombie4,961,1,-1,727.197,135,16,0,30,0,1039,
962,Zombie0,962,4,-1,738.006,390,0,0,242,0,1038,
962,Zombie1,962,1,-1,713.78,135,0,0,259,0,1038,
962,Zombie2,962,4,-1,715.129,390,0,0,201,0,1038,
962,Zombie3,962,4,-1,709.72,390,0,1,110,0,1038,
962,Zombie4,962,1,-1,727.197,135,16,0,29,0,1038,
963,Zombie0,963,4,-1,737.877,390,0,0,241,0,1037,
963,Zombie1,963,1,-1,713.636,135,0,0,258,0,1037,
963,Zombie2,963,4,-1,714.613,390,0,0,200,0,1037,
963,Zombie3,963,4,-1,709.72,390,0,1,109,0,1037,
963,Zombie4,963,1,-1,727.197,135,16,0,28,0,1037,
964,Zombie0,964,4,-1,737.748,390,0,0,240,0,1036,
964,Zombie1,964,1,-1,713.492,135,0,0,257,0,1036,
964,Zombie2,964,4,-1,714.097,390,0,0,199,0,1036,
964,Zombie3,964,4,-1,709.72,390,0,1,108,0,1036,
964,Zombie4,964,1,-1,727.197,135,16,0,27,0,1036,
965,Zombie0,965,4,-1,737.619,390,0,0,239,0,1035,
965,Zombie1,965,1,-1,713.348,135,0,0,256,0,1035,
965,Zombie2,965,4,-1,713.581,390,0,0,198,0,1035,
965,Zombie3,965,4,-1,709.72,390,0,1,107,0,1035,
965,Zombie4,965,1,-1,727.197,135,16,0,26,0,1035,
966,Zombie0,966,4,-1,737.49,390,0,0,238,0,1034,
966,Zombie1,966,1,-1,713.203,135,0,0,255,0,1034,
966,Zombie2,966,4,-1,713.065,390,0,0,197,0,1034,
966,Zombie3,966,4,-1,709.72,390,0,1,106,0,1034,
966,Zombie4,966,1,-1,727.197,135,16,0,25,0,1034,
967,Zombie0,967,4,-1,737.361,390,0,0,237,0,1033,
967,Zombie1,967,1,-1,713.059,135,0,0,254,0,1033,
967,Zombie2,967,4,-1,712.548,390,0,0,196,0,1033,
967,Zombie3,967,4,-1,709.72,390,0,1,105,0,1033,
967,Zombie4,967,1,-1,727.197,135,16,0,24,0,1033,
968,Zombie0,968,4,-1,737.232,390,0,0,236,0,1032,
968,Zombie1,968,1,-1,712.915,135,0,0,253,0,1032,
968,Zombie2,968,4,-1,712.032,390,0,0,195,0,1032,
968,Zombie3,968,4,-1,709.72,390,0,1,104,0,1032,
968,Zombie4,968,1,-1,727.197,135,16,0,23,0,1032,
969,Zombie0,969,4,-1,737.103,390,0,0,235,0,1031,
969,Zombie1,969,1,-1,712.656,135,0,0,252,0,1031,
969,Zombie2,969,4,-1,711.516,390,0,0,194,0,1031,
969,Zombie3,969,4,-1,709.72,390,0,1,103,0,1031,
969,Zombie4,969,1,-1,727.197,135,16,0,22,0,1031,
970,Zombie0,970,4,-1,736.96,390,0,0,234,0,1030,
970,Zombie1,970,1,-1,712.396,135,0,0,251,0,1030,
970,Zombie2,970,4,-1,711,390,0,0,193,0,1030,
970,Zombie3,970,4,-1,709.72,390,0,1,102,0,1030,
970,Zombie4,970,1,-1,727.197,135,16,0,21,0,1030,
971,Zombie0,971,4,-1,736.817,390,0,0,233,0,1029,
971,Zombie1,971,1,-1,712.136,135,0,0,250,0,1029,
971,Zombie2,971,4,-1,710.484,390,0,0,192,0,1029,
971,Zombie3,971,4,-1,709.72,390,0,1,101,0,1029,
971,Zombie4,971,1,-1,727.197,135,16,0,20,0,1029,
972,Zombie0,972,4,-1,736.673,390,0,0,232,0,1028,
972,Zombie1,972,1,-1,711.877,135,0,0,249,0,1028,
972,Zombie2,972,4,-1,709.968,390,0,0,191,0,1028,
972,Zombie3,972,4,-1,709.72,390,0,1,100,0,1028,
972,Zombie4,972,1,-1,727.197,135,16,0,19,0,1028,
973,Zombie0,973,4,-1,736.53,390,0,0,231,0,1027,
973,Zombie1,973,1,-1,711.617,135,0,0,248,0,1027,
973,Zombie2,973,4,-1,709.452,390,0,0,190,0,1027,
973,Zombie3,973,4,-1,709.72,390,0,1,99,0,1027,
973,Zombie4,973,1,-1,727.197,135,16,0,18,0,1027,
974,Zombie0,974,4,-1,736.387,390,0,0,230,0,1026,
974,Zombie1,974,1,-1,711.358,135,0,0,247,0,1026,
974,Zombie2,974,4,-1,708.936,390,0,0,189,0,1026,
974,Zombie3,974,4,-1,709.72,390,0,1,98,0,1026,
974,Zombie4,974,1,-1,727.197,135,16,0,17,0,1026,
975,Zombie0,975,4,-1,736.243,390,0,0,229,0,1025,
975,Zombie1,975,1,-1,711.098,135,0,0,246,0,1025,
975,Zombie2,975,4,-1,708.42,390,0,0,188,0,1025,
975,Zombie3,975,4,-1,709.72,390,0,1,97,0,1025,
975,Zombie4,975,1,-1,727.197,135,16,0,16,0,1025,
976,Zombie0,976,4,-1,736.1,390,0,0,228,0,1024,
976,Zombie1,976,1,-1,710.824,135,0,0,245,0,1024,
976,Zombie2,976,4,-1,707.903,390,0,0,187,0,1024,
976,Zombie3,976,4,-1,709.72,390,0,1,96,0,1024,
976,Zombie4,976,1,-1,727.197,135,16,0,15,0,1024,
977,Zombie0,977,4,-1,735.957,390,0,0,227,0,1023,
977,Zombie1,977,1,-1,710.551,135,0,1,244,0,1023,
977,Zombie2,977,4,-1,707.76,390,0,1,186,0,1023,
977,Zombie3,977,4,-1,709.72,390,0,1,95,0,1023,
977,Zombie4,977,1,-1,727.197,135,16,0,14,0,1023,
978,Zombie0,978,4,-1,735.813,390,0,0,226,0,1022,
978,Zombie1,978,1,-1,710.551,135,0,1,243,0,1022,
978,Zombie2,978,4,-1,707.76,390,0,1,185,0,1022,
978,Zombie3,978,4,-1,709.72,390,0,1,94,0,1022,
978,Zombie4,978,1,-1,727.197,135,16,0,13,0,1022,
979,Zombie0,979,4,-1,735.67,390,0,0,225,0,1021,
979,Zombie1,979,1,-1,710.551,135,0,1,242,0,1021,
979,Zombie2,979,4,-1,707.76,390,0,1,184,0,1021,
979,Zombie3,979,4,-1,709.72,390,0,1,93,0,1021,
979,Zombie4,979,1,-1,727.197,135,16,0,12,0,1021,
980,Zombie0,980,4,-1,735.527,390,0,0,224,0,1020,
980,Zombie1,980,1,-1,710.551,135,0,1,241,0,1020,
980,Zombie2,980,4,-1,707.76,390,0,1,183,0,1020,
980,Zombie3,980,4,-1,709.72,390,0,1,92,0,1020,
980,Zombie4,980,1,-1,727.197,135,16,0,11,0,1020,
981,Zombie0,981,4,-1,735.384,390,0,0,223,0,1019,
981,Zombie1,981,1,-1,710.551,135,0,1,240,0,1019,
981,Zombie2,981,4,-1,707.76,390,0,1,182,0,1019,
981,Zombie3,981,4,-1,709.72,390,0,1,91,0,1019,
981,Zombie4,981,1,-1,727.197,135,16,0,10,0,1019,
982,Zombie0,982,4,-1,735.24,390,0,0,222,0,1018,
982,Zombie1,982,1,-1,710.551,135,0,1,239,0,1018,
982,Zombie2,982,4,-1,707.76,390,0,1,181,0,1018,
982,Zombie3,982,4,-1,709.72,390,0,1,90,0,1018,
982,Zombie4,982,1,-1,727.197,135,16,0,9,0,1018,
983,Zombie0,983,4,-1,735.097,390,0,0,221,0,1017,
983,Zombie1,983,1,-1,710.551,135,0,1,238,0,1017,
983,Zombie2,983,4,-1,707.76,390,0,1,180,0,1017,
983,Zombie3,983,4,-1,709.72,390,0,1,89,0,1017,
983,Zombie4,983,1,-1,727.197,135,16,0,8,0,1017,
984,Zombie0,984,4,-1,734.954,390,0,0,220,0,1016,
984,Zombie1,984,1,-1,710.551,135,0,1,237,0,1016,
984,Zombie2,984,4,-1,707.76,390,0,1,179,0,1016,
984,Zombie3,984,4,-1,709.72,390,0,1,88,0,1016,
984,Zombie4,984,1,-1,727.197,135,16,0,7,0,1016,
985,Zombie0,985,4,-1,734.696,390,0,0,219,0,1015,
985,Zombie1,985,1,-1,710.551,135,0,1,236,0,1015,
985,Zombie2,985,4,-1,707.76,390,0,1,178,0,1015,
985,Zombie3,985,4,-1,709.72,390,0,1,87,0,1015,
985,Zombie4,985,1,-1,727.197,135,16,0,6,0,1015,
986,Zombie0,986,4,-1,734.438,390,0,0,218,0,1014,
986,Zombie1,986,1,-1,710.551,135,0,1,235,0,1014,
986,Zombie2,986,4,-1,707.76,390,0,1,177,0,1014,
986,Zombie3,986,4,-1,709.72,390,0,1,86,0,1014,
986,Zombie4,986,1,-1,727.197,135,16,0,5,0,1014,
987,Zombie0,987,4,-1,734.18,390,0,0,217,0,1013,
987,Zombie1,987,1,-1,710.551,135,0,1,234,0,1013,
987,Zombie2,987,4,-1,707.76,390,0,1,176,0,1013,
987,Zombie3,987,4,-1,709.72,390,0,1,85,0,1013,
987,Zombie4,987,1,-1,727.197,135,16,0,4,0,1013,
988,Zombie0,988,4,-1,733.922,390,0,0,216,0,1012,
988,Zombie1,988,1,-1,710.551,135,0,1,233,0,1012,
988,Zombie2,988,4,-1,707.76,390,0,1,175,0,1012,
988,Zombie3,988,4,-1,709.72,390,0,1,84,0,1012,
988,Zombie4,988,1,-1,727.197,135,16,0,3,0,1012,
989,Zombie0,989,4,-1,733.664,390,0,0,215,0,1011,
989,Zombie1,989,1,-1,710.551,135,0,1,232,0,1011,
989,Zombie2,989,4,-1,707.76,390,0,1,174,0,1011,
989,Zombie3,989,4,-1,709.72,390,0,1,83,0,1011,
989,Zombie4,989,1,-1,727.197,135,16,0,2,0,1011,
990,Zombie0,990,4,-1,733.406,390,0,0,214,0,1010,
990,Zombie1,990,1,-1,710.551,135,0,1,231,0,1010,
990,Zombie2,990,4,-1,707.76,390,0,1,173,0,1010,
990,Zombie3,990,4,-1,709.72,390,0,1,82,0,1010,
990,Zombie4,990,1,-1,727.197,135,16,0,1,0,1010,
991,Zombie0,991,4,-1,733.148,390,0,0,213,0,1009,
991,Zombie1,991,1,-1,710.551,135,0,1,230,0,1009,
991,Zombie2,991,4,-1,707.76,390,0,1,172,0,1009,
991,Zombie3,991,4,-1,709.72,390,0,1,81,0,1009,
991,Zombie4,991,1,-1,727.197,135,16,0,0,0,1009,
992,Zombie0,992,4,-1,732.875,390,0,0,212,0,1008,
992,Zombie1,992,1,-1,710.551,135,0,1,229,0,1008,
992,Zombie2,992,4,-1,707.76,390,0,1,171,0,1008,
992,Zombie3,992,4,-1,709.72,390,0,1,80,0,1008,
992,Zombie4,992,1,-1,727.197,135,1,0,0,0,1008,
993,Zombie0,993,4,-1,732.603,390,0,0,211,0,1007,
993,Zombie1,993,1,-1,710.551,135,0,1,228,0,1007,
993,Zombie2,993,4,-1,707.76,390,0,1,170,0,1007,
993,Zombie3,993,4,-1,709.72,390,0,1,79,0,1007,
994,Zombie0,994,4,-1,732.331,390,0,0,210,0,1006,
994,Zombie1,994,1,-1,710.551,135,0,1,227,0,1006,
994,Zombie2,994,4,-1,707.76,390,0,1,169,0,1006,
994,Zombie3,994,4,-1,709.72,390,0,1,78,0,1006,
995,Zombie0,995,4,-1,732.058,390,0,0,209,0,1005,
995,Zombie1,995,1,-1,710.551,135,0,1,226,0,1005,
995,Zombie2,995,4,-1,707.76,390,0,1,168,0,1005,
995,Zombie3,995,4,-1,709.72,390,0,1,77,0,1005,
996,Zombie0,996,4,-1,731.786,390,0,0,208,0,1004,
996,Zombie1,996,1,-1,710.551,135,0,1,225,0,1004,
996,Zombie2,996,4,-1,707.76,390,0,1,167,0,1004,
996,Zombie3,996,4,-1,709.72,390,0,1,76,0,1004,
997,Zombie0,997,4,-1,731.514,390,0,0,207,0,1003,
997,Zombie1,997,1,-1,710.551,135,0,1,224,0,1003,
997,Zombie2,997,4,-1,707.76,390,0,1,166,0,1003,
997,Zombie3,997,4,-1,709.72,390,0,1,75,0,1003,
998,Zombie0,998,4,-1,731.241,390,0,0,206,0,1002,
998,Zombie1,998,1,-1,710.551,135,0,1,223,0,1002,
998,Zombie2,998,4,-1,707.76,390,0,1,165,0,1002,
998,Zombie3,998,4,-1,709.72,390,0,1,74,0,1002,
999,Zombie0,999,4,-1,731.241,390,0,0,205,0,1001,
999,Zombie1,999,1,-1,710.551,135,0,1,222,0,1001,
999,Zombie2,999,4,-1,707.76,390,0,1,164,0,1001,
999,Zombie3,999,4,-1,709.72,390,0,1,73,0,1001,
1000,Zombie0,1000,4,-1,731.241,390,0,0,204,0,1000,
1000,Zombie1,1000,1,-1,710.551,135,0,1,221,0,1000,
1000,Zombie2,1000,4,-1,707.76,390,0,1,163,0,1000,
1000,Zombie3,1000,4,-1,709.72,390,0,1,72,0,1000,
1001,Zombie0,1001,4,-1,731.241,390,0,0,203,0,999,
1001,Zombie1,1001,1,-1,710.551,135,0,1,220,0,999,
1001,Zombie2,1001,4,-1,707.76,390,0,1,162,0,999,
1001,Zombie3,1001,4,-1,709.72,390,0,1,71,0,999,
1002,Zombie0,1002,4,-1,731.241,390,0,0,202,0,998,
1002,Zombie1,1002,1,-1,710.551,135,0,1,219,0,998,
1002,Zombie2,1002,4,-1,707.76,390,0,1,161,0,998,
1002,Zombie3,1002,4,-1,709.72,390,0,1,70,0,998,
1003,Zombie0,1003,4,-1,731.241,390,0,0,201,0,997,
1003,Zombie1,1003,1,-1,710.551,135,0,1,218,0,997,
1003,Zombie2,1003,4,-1,707.76,390,0,1,160,0,997,
1003,Zombie3,1003,4,-1,709.72,390,0,1,69,0,997,
1004,Zombie0,1004,4,-1,731.241,390,0,0,200,0,996,
1004,Zombie1,1004,1,-1,710.551,135,0,1,217,0,996,
1004,Zombie2,1004,4,-1,707.76,390,0,1,159,0,996,
1004,Zombie3,1004,4,-1,709.72,390,0,1,68,0,996,
1005,Zombie0,1005,4,-1,731.241,390,0,0,199,0,995,
1005,Zombie1,1005,1,-1,710.551,135,0,1,216,0,995,
1005,Zombie2,1005,4,-1,707.76,390,0,1,158,0,995,
1005,Zombie3,1005,4,-1,709.72,390,0,1,67,0,995,
1006,Zombie0,1006,4,-1,731.241,390,0,0,198,0,994,
1006,Zombie1,1006,1,-1,710.551,135,0,1,215,0,994,
1006,Zombie2,1006,4,-1,707.76,390,0,1,157,0,994,
1006,Zombie3,1006,4,-1,709.72,390,0,1,66,0,994,
1007,Zombie0,1007,4,-1,731.241,390,0,0,197,0,993,
1007,Zombie1,1007,1,-1,710.551,135,0,1,214,0,993,
1007,Zombie2,1007,4,-1,707.76,390,0,1,156,0,993,
1007,Zombie3,1007,4,-1,709.72,390,0,1,65,0,993,
1008,Zombie0,1008,4,-1,731.241,390,0,0,196,0,992,
1008,Zombie1,1008,1,-1,710.551,135,0,1,213,0,992,
1008,Zombie2,1008,4,-1,707.76,390,0,1,155,0,992,
1008,Zombie3,1008,4,-1,709.72,390,0,1,64,0,992,
1009,Zombie0,1009,4,-1,731.241,390,0,0,195,0,991,
1009,Zombie1,1009,1,-1,710.551,135,0,1,212,0,991,
1009,Zombie2,1009,4,-1,707.76,390,0,1,154,0,991,
1009,Zombie3,1009,4,-1,709.72,390,0,1,63,0,991,
1010,Zombie0,1010,4,-1,731.241,390,0,0,194,0,990,
1010,Zombie1,1010,1,-1,710.551,135,0,1,211,0,990,
1010,Zombie2,1010,4,-1,707.76,390,0,1,153,0,990,
1010,Zombie3,1010,4,-1,709.72,390,0,1,62,0,990,
1011,Zombie0,1011,4,-1,731.241,390,0,0,193,0,989,
1011,Zombie1,1011,1,-1,710.551,135,0,1,210,0,989,
1011,Zombie2,1011,4,-1,707.76,390,0,1,152,0,989,
1011,Zombie3,1011,4,-1,709.72,390,0,1,61,0,989,
1012,Zombie0,1012,4,-1,731.241,390,0,0,192,0,988,
1012,Zombie1,1012,1,-1,710.551,135,0,1,209,0,988,
1012,Zombie2,1012,4,-1,707.76,390,0,1,151,0,988,
1012,Zombie3,1012,4,-1,709.72,390,0,1,60,0,988,
1013,Zombie0,1013,4,-1,731.241,390,0,0,191,0,987,
1013,Zombie1,1013,1,-1,710.551,135,0,1,208,0,987,
1013,Zombie2,1013,4,-1,707.76,390,0,1,150,0,987,
1013,Zombie3,1013,4,-1,709.72,390,0,1,59,0,987,
1014,Zombie0,1014,4,-1,731.012,390,0,0,190,0,986,
1014,Zombie1,1014,1,-1,710.551,135,0,1,207,0,986,
1014,Zombie2,1014,4,-1,707.76,390,0,1,149,0,986,
1014,Zombie3,1014,4,-1,709.72,390,0,1,58,0,986,
1015,Zombie0,1015,4,-1,730.783,390,0,0,189,0,985,
1015,Zombie1,1015,1,-1,710.551,135,0,1,206,0,985,
1015,Zombie2,1015,4,-1,707.76,390,0,1,148,0,985,
1015,Zombie3,1015,4,-1,709.72,390,0,1,57,0,985,
1016,Zombie0,1016,4,-1,730.553,390,0,0,188,0,984,
1016,Zombie1,1016,1,-1,710.551,135,0,1,205,0,984,
1016,Zombie2,1016,4,-1,707.76,390,0,1,147,0,984,
1016,Zombie3,1016,4,-1,709.72,390,0,1,56,0,984,
1017,Zombie0,1017,4,-1,730.324,390,0,0,187,0,983,
1017,Zombie1,1017,1,-1,710.551,135,0,1,204,0,983,
1017,Zombie2,1017,4,-1,707.76,390,0,1,146,0,983,
1017,Zombie3,1017,4,-1,709.72,390,0,1,55,0,983,
1018,Zombie0,1018,4,-1,730.095,390,0,0,186,0,982,
1018,Zombie1,1018,1,-1,710.551,135,0,1,203,0,982,
1018,Zombie2,1018,4,-1,707.76,390,0,1,145,0,982,
1018,Zombie3,1018,4,-1,709.72,390,0,1,54,0,982,
1019,Zombie0,1019,4,-1,729.865,390,0,0,185,0,981,
1019,Zombie1,1019,1,-1,710.551,135,0,1,202,0,981,
1019,Zombie2,1019,4,-1,707.76,390,0,1,144,0,981,
1019,Zombie3,1019,4,-1,709.72,390,0,1,53,0,981,
1020,Zombie0,1020,4,-1,729.636,390,0,0,184,0,980,
1020,Zombie1,1020,1,-1,710.551,135,0,1,201,0,980,
1020,Zombie2,1020,4,-1,707.76,390,0,1,143,0,980,
1020,Zombie3,1020,4,-1,709.72,390,0,1,52,0,980,
1021,Zombie0,1021,4,-1,729.407,390,0,0,183,0,979,
1021,Zombie1,1021,1,-1,710.551,135,0,1,200,0,979,
1021,Zombie2,1021,4,-1,707.76,390,0,1,142,0,979,
1021,Zombie3,1021,4,-1,709.72,390,0,1,51,0,979,
1022,Zombie0,1022,4,-1,729.177,390,0,0,182,0,978,
1022,Zombie1,1022,1,-1,710.551,135,0,1,199,0,978,
1022,Zombie2,1022,4,-1,707.76,390,0,1,141,0,978,
1022,Zombie3,1022,4,-1,709.72,390,0,1,50,0,978,
1023,Zombie0,1023,4,-1,728.948,390,0,0,181,0,977,
1023,Zombie1,1023,1,-1,710.551,135,0,1,198,0,977,
1023,Zombie2,1023,4,-1,707.76,390,0,1,140,0,977,
1023,Zombie3,1023,4,-1,709.72,390,0,1,49,0,977,
1024,Zombie0,1024,4,-1,728.719,390,0,0,180,0,976,
1024,Zombie1,1024,1,-1,710.551,135,0,1,197,0,976,
1024,Zombie2,1024,4,-1,707.76,390,0,1,139,0,976,
1024,Zombie3,1024,4,-1,709.72,390,0,1,48,0,976,
1025,Zombie0,1025,4,-1,728.49,390,0,0,179,0,975,
1025,Zombie1,1025,1,-1,710.551,135,0,1,196,0,975,
1025,Zombie2,1025,4,-1,707.76,390,0,1,138,0,975,
1025,Zombie3,1025,4,-1,709.72,390,0,1,47,0,975,
1026,Zombie0,1026,4,-1,728.26,390,0,0,178,0,974,
1026,Zombie1,1026,1,-1,710.551,135,0,1,195,0,974,
1026,Zombie2,1026,4,-1,707.76,390,0,1,137,0,974,
1026,Zombie3,1026,4,-1,709.72,390,0,1,46,0,974,
1027,Zombie0,1027,4,-1,728.031,390,0,0,177,0,973,
1027,Zombie1,1027,1,-1,710.551,135,0,1,194,0,973,
1027,Zombie2,1027,4,-1,707.76,390,0,1,136,0,973,
1027,Zombie3,1027,4,-1,709.72,390,0,1,45,0,973,
1028,Zombie0,1028,4,-1,727.802,390,0,0,176,0,972,
1028,Zombie1,1028,1,-1,710.551,135,0,1,193,0,972,
1028,Zombie2,1028,4,-1,707.76,390,0,1,135,0,972,
1028,Zombie3,1028,4,-1,709.72,390,0,1,44,0,972,
1029,Zombie0,1029,4,-1,727.802,390,0,0,175,0,971,
1029,Zombie1,1029,1,-1,710.551,135,0,1,192,0,971,
1029,Zombie2,1029,4,-1,707.76,390,0,1,134,0,971,
1029,Zombie3,1029,4,-1,709.72,390,0,1,43,0,971,
1030,Zombie0,1030,4,-1,727.802,390,0,0,174,0,970,
1030,Zombie1,1030,1,-1,710.551,135,0,1,191,0,970,
1030,Zombie2,1030,4,-1,707.76,390,0,1,133,0,970,
1030,Zombie3,1030,4,-1,709.72,390,0,1,42,0,970,
1031,Zombie0,1031,4,-1,727.802,390,0,0,173,0,969,
1031,Zombie1,1031,1,-1,710.551,135,0,1,190,0,969,
1031,Zombie2,1031,4,-1,707.76,390,0,1,132,0,969,
1031,Zombie3,1031,4,-1,709.72,390,0,1,41,0,969,
1032,Zombie0,1032,4,-1,727.802,390,0,0,172,0,968,
1032,Zombie1,1032,1,-1,710.551,135,0,1,189,0,968,
1032,Zombie2,1032,4,-1,707.76,390,0,1,131,0,968,
1032,Zombie3,1032,4,-1,709.72,390,0,1,40,0,968,
1033,Zombie0,1033,4,-1,727.802,390,0,0,171,0,967,
1033,Zombie1,1033,1,-1,710.551,135,0,1,188,0,967,
1033,Zombie2,1033,4,-1,707.76,390,0,1,130,0,967,
1033,Zombie3,1033,4,-1,709.72,390,0,1,39,0,967,
1034,Zombie0,1034,4,-1,727.802,390,0,0,170,0,966,
1034,Zombie1,1034,1,-1,710.551,135,0,1,187,0,966,
1034,Zombie2,1034,4,-1,707.76,390,0,1,129,0,966,
1034,Zombie3,1034,4,-1,709.72,390,0,1,38,0,966,
1035,Zombie0,1035,4,-1,727.802,390,0,0,169,0,965,
1035,Zombie1,1035,1,-1,710.551,135,0,1,186,0,965,
1035,Zombie2,1035,4,-1,707.76,390,0,1,128,0,965,
1035,Zombie3,1035,4,-1,709.72,390,0,1,37,0,965,
1036,Zombie0,1036,4,-1,727.716,390,0,0,168,0,964,
1036,Zombie1,1036,1,-1,710.551,135,0,1,185,0,964,
1036,Zombie2,1036,4,-1,707.76,390,0,1,127,0,964,
1036,Zombie3,1036,4,-1,709.72,390,0,1,36,0,964,
1037,Zombie0,1037,4,-1,727.63,390,0,0,167,0,963,
1037,Zombie1,1037,1,-1,710.551,135,0,1,184,0,963,
1037,Zombie2,1037,4,-1,707.76,390,0,1,126,0,963,
1037,Zombie3,1037,4,-1,709.72,390,0,1,35,0,963,
1038,Zombie0,1038,4,-1,727.544,390,0,0,166,0,962,
